"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","START PAGES","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","OUTDEGREE","NEIGHBOORS COUNT","TOTAL KNOWN PAGES","CRAWLED PAGES","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","total_tweets (TAGS)","twitter_score (TAGS)","total_twitter_users (TAGS)","FREETAGS (TAGS)","uncrawlable (TAGS)","createdBy (TECHNICAL INFO)","mergedWebEntities (TECHNICAL INFO)"
"45","Letelegramme.fr","IN","http://letelegramme.fr http://www.letelegramme.fr https://letelegramme.fr https://www.letelegramme.fr","s:https|h:fr|h:letelegramme| s:https|h:fr|h:letelegramme|h:www| s:http|h:fr|h:letelegramme| s:http|h:fr|h:letelegramme|h:www|","https://letelegramme.fr","https://letelegramme.fr","true","FINISHED","FINISHED","153","949","1087","7745","7251","1689961654071","2023-07-21T17:47:34.071Z","1689963746796","2023-07-21T18:22:26.796Z","344978","3,14647022","112574","","","user via lru",""
"46","Capital.fr","IN","http://capital.fr http://www.capital.fr https://capital.fr https://www.capital.fr","s:https|h:fr|h:capital| s:https|h:fr|h:capital|h:www| s:http|h:fr|h:capital| s:http|h:fr|h:capital|h:www|","https://capital.fr","https://capital.fr https://www.capital.fr/","true","FINISHED","FINISHED","212","448","632","3597","2363","1689961654261","2023-07-21T17:47:34.261Z","1693245151933","2023-08-28T17:52:31.933Z","253662","3,103172777","128668","","","user via lru",""
"47","France.tv","IN","http://france.tv http://www.france.tv https://france.tv https://www.france.tv","s:https|h:tv|h:france| s:https|h:tv|h:france|h:www| s:http|h:tv|h:france| s:http|h:tv|h:france|h:www|","https://france.tv","https://france.tv","true","FINISHED","FINISHED","185","288","471","3898","3442","1689961654458","2023-07-21T17:47:34.458Z","1689963746679","2023-07-21T18:22:26.679Z","210055","3,058734047","132538","","","user via lru",""
"48","Jeanmarcmorandini.com","IN","http://jeanmarcmorandini.com http://www.jeanmarcmorandini.com https://jeanmarcmorandini.com https://www.jeanmarcmorandini.com","s:https|h:com|h:jeanmarcmorandini| s:https|h:com|h:jeanmarcmorandini|h:www| s:http|h:com|h:jeanmarcmorandini| s:http|h:com|h:jeanmarcmorandini|h:www|","https://jeanmarcmorandini.com","https://jeanmarcmorandini.com","true","FINISHED","FINISHED","44","317","357","2443","2264","1689961654646","2023-07-21T17:47:34.646Z","1689963746560","2023-07-21T18:22:26.560Z","348183","2,984681672","106646","","","user via lru",""
"49","Publicsenat.fr","IN","http://publicsenat.fr http://www.publicsenat.fr https://publicsenat.fr https://www.publicsenat.fr","s:https|h:fr|h:publicsenat| s:https|h:fr|h:publicsenat|h:www| s:http|h:fr|h:publicsenat| s:http|h:fr|h:publicsenat|h:www|","https://publicsenat.fr","https://publicsenat.fr","true","FINISHED","FINISHED","141","97","230","778","425","1689961654844","2023-07-21T17:47:34.844Z","1689963746513","2023-07-21T18:22:26.513Z","219715","2,965041841","127571","","","user via lru",""
"50","Bvoltaire.fr","IN","http://bvoltaire.fr http://www.bvoltaire.fr https://bvoltaire.fr https://www.bvoltaire.fr","s:https|h:fr|h:bvoltaire| s:https|h:fr|h:bvoltaire|h:www| s:http|h:fr|h:bvoltaire| s:http|h:fr|h:bvoltaire|h:www|","https://bvoltaire.fr","https://bvoltaire.fr","true","FINISHED","FINISHED","52","672","720","4510","1326","1689961655036","2023-07-21T17:47:35.036Z","1689963746459","2023-07-21T18:22:26.459Z","378305","2,901487968","92964","Comment MC: check","","user via lru",""
"51","Rtl.fr","IN","http://rtl.fr http://www.rtl.fr https://rtl.fr https://www.rtl.fr","s:https|h:fr|h:rtl| s:https|h:fr|h:rtl|h:www| s:http|h:fr|h:rtl| s:http|h:fr|h:rtl|h:www|","https://rtl.fr","https://rtl.fr","true","FINISHED","FINISHED","243","506","719","4711","3395","1689961655212","2023-07-21T17:47:35.212Z","1689963746379","2023-07-21T18:22:26.379Z","200931","2,822090247","122320","","","user via lru",""
"52","Leprogres.fr","IN","http://leprogres.fr http://www.leprogres.fr https://leprogres.fr https://www.leprogres.fr","s:https|h:fr|h:leprogres| s:https|h:fr|h:leprogres|h:www| s:http|h:fr|h:leprogres| s:http|h:fr|h:leprogres|h:www|","https://leprogres.fr","https://leprogres.fr","true","FINISHED","FINISHED","148","344","474","8826","7962","1689961655391","2023-07-21T17:47:35.391Z","1689963746258","2023-07-21T18:22:26.258Z","232377","2,793624389","113037","","","user via lru",""
"53","Legorafi.fr","IN","http://legorafi.fr http://www.legorafi.fr https://legorafi.fr https://www.legorafi.fr","s:https|h:fr|h:legorafi| s:https|h:fr|h:legorafi|h:www| s:http|h:fr|h:legorafi| s:http|h:fr|h:legorafi|h:www|","https://legorafi.fr","https://legorafi.fr","true","FINISHED","FINISHED","14","31","45","336","320","1689961655583","2023-07-21T17:47:35.583Z","1689963746214","2023-07-21T18:22:26.214Z","179666","2,679634781","119060","Comment MC: check","","user via lru",""
"54","Ledauphine.com","IN","http://ledauphine.com http://www.ledauphine.com https://ledauphine.com https://www.ledauphine.com","s:https|h:com|h:ledauphine| s:https|h:com|h:ledauphine|h:www| s:http|h:com|h:ledauphine| s:http|h:com|h:ledauphine|h:www|","https://ledauphine.com","https://ledauphine.com","true","FINISHED","FINISHED","142","490","612","9540","8936","1689961655796","2023-07-21T17:47:35.796Z","1689963746087","2023-07-21T18:22:26.087Z","292961","2,673291836","95992","","","user via lru",""
"55","Rfi.fr","IN","http://rfi.fr http://www.rfi.fr https://rfi.fr https://www.rfi.fr","s:https|h:fr|h:rfi| s:https|h:fr|h:rfi|h:www| s:http|h:fr|h:rfi| s:http|h:fr|h:rfi|h:www|","https://rfi.fr","https://rfi.fr https://www.rfi.fr/fr/ https://www.rfi.fr/fr/","true","FINISHED","FINISHED","174","1355","1510","15063","13931","1689961655956","2023-07-21T17:47:35.956Z","1693322653220","2023-08-29T15:24:13.220Z","202658|500643","2,631442806|5,02543603","110888|190241","Comment MC: raccourcisseur d'urls de rfi.fr","","user via lru","30: Rfi.fr /fr (IN)"
"56","Afp.com","IN","http://afp.com http://www.afp.com https://afp.com https://www.afp.com","s:https|h:com|h:afp| s:https|h:com|h:afp|h:www| s:http|h:com|h:afp| s:http|h:com|h:afp|h:www|","https://afp.com","https://afp.com","true","FINISHED","FINISHED","120","365","478","909","686","1689961656167","2023-07-21T17:47:36.167Z","1689963745960","2023-07-21T18:22:25.960Z","187730","2,566878967","109905","","","user via lru",""
"57","Reporterre.net","IN","http://reporterre.net http://www.reporterre.net https://reporterre.net https://www.reporterre.net","s:https|h:net|h:reporterre| s:https|h:net|h:reporterre|h:www| s:http|h:net|h:reporterre| s:http|h:net|h:reporterre|h:www|","https://reporterre.net","https://reporterre.net https://reporterre.net/","true","FINISHED","FINISHED","130","0","130","963","1","1689961656358","2023-07-21T17:47:36.358Z","1693930481282","2023-09-05T16:14:41.282Z","229551","2,477138319","96899","uncrawlable","true","user via lru",""
"58","Reseauinternational.net","IN","http://reseauinternational.net http://www.reseauinternational.net https://reseauinternational.net https://www.reseauinternational.net","s:https|h:net|h:reseauinternational| s:https|h:net|h:reseauinternational|h:www| s:http|h:net|h:reseauinternational| s:http|h:net|h:reseauinternational|h:www|","https://reseauinternational.net","https://reseauinternational.net","true","FINISHED","FINISHED","58","1680","1703","4576","3155","1689961656551","2023-07-21T17:47:36.551Z","1689963745807","2023-07-21T18:22:25.807Z","255110","2,193800429","75867","","","user via lru",""
"59","France24.com","IN","http://france24.com http://www.france24.com https://france24.com https://www.france24.com","s:https|h:com|h:france24| s:https|h:com|h:france24|h:www| s:http|h:com|h:france24| s:http|h:com|h:france24|h:www|","https://france24.com","https://france24.com https://www.france24.com/fr/ https://www.france24.com/fr/","true","FINISHED","FINISHED","186","1143","1313","15930","14576","1689961656760","2023-07-21T17:47:36.760Z","1693322623437","2023-08-29T15:23:43.437Z","135360|171369","2,060311884|2,181217028","85008|97242","Comment MC: résolution d'une page manquante de www.france24.com","","user via lru","64: France24.com /fr (IN)"
"60","Challenges.fr","IN","http://challenges.fr http://www.challenges.fr https://challenges.fr https://www.challenges.fr","s:https|h:fr|h:challenges| s:https|h:fr|h:challenges|h:www| s:http|h:fr|h:challenges| s:http|h:fr|h:challenges|h:www|","https://challenges.fr","https://challenges.fr","true","FINISHED","FINISHED","178","2829","2967","8777","7934","1689961656946","2023-07-21T17:47:36.946Z","1689963733840","2023-07-21T18:22:13.840Z","154957","2,167108212","93971","","","user via lru",""
"61","Humanite.fr","IN","http://humanite.fr http://www.humanite.fr https://humanite.fr https://www.humanite.fr","s:https|h:fr|h:humanite| s:https|h:fr|h:humanite|h:www| s:http|h:fr|h:humanite| s:http|h:fr|h:humanite|h:www|","https://humanite.fr","https://humanite.fr","true","FINISHED","FINISHED","123","210","325","2831","2245","1689961657137","2023-07-21T17:47:37.137Z","1689963731747","2023-07-21T18:22:11.747Z","178812","2,148482878","87564","","","user via lru",""
"62","Laprovence.com","IN","http://laprovence.com http://www.laprovence.com https://laprovence.com https://www.laprovence.com","s:https|h:com|h:laprovence| s:https|h:com|h:laprovence|h:www| s:http|h:com|h:laprovence| s:http|h:com|h:laprovence|h:www|","https://laprovence.com","https://laprovence.com","true","FINISHED","FINISHED","166","311","467","2387","1946","1689961657310","2023-07-21T17:47:37.310Z","1689963729049","2023-07-21T18:22:09.049Z","200553","2,134889381","83954","","","user via lru",""
"63","Lindependant.fr","IN","http://lindependant.fr http://www.lindependant.fr https://lindependant.fr https://www.lindependant.fr","s:https|h:fr|h:lindependant| s:https|h:fr|h:lindependant|h:www| s:http|h:fr|h:lindependant| s:http|h:fr|h:lindependant|h:www|","https://lindependant.fr","https://lindependant.fr","true","FINISHED","FINISHED","109","732","829","11213","10939","1689961657500","2023-07-21T17:47:37.500Z","1689963727525","2023-07-21T18:22:07.525Z","195475","2,105410858","82539","","","user via lru",""
"65","Slate.fr","IN","http://slate.fr http://www.slate.fr https://slate.fr https://www.slate.fr","s:https|h:fr|h:slate| s:https|h:fr|h:slate|h:www| s:http|h:fr|h:slate| s:http|h:fr|h:slate|h:www|","https://slate.fr","https://slate.fr","true","FINISHED","FINISHED","174","2155","2262","2362","1565","1689961657966","2023-07-21T17:47:37.966Z","1689963723702","2023-07-21T18:22:03.702Z","152630","2,005534447","83789","","","user via lru",""
"66","Arte.tv","IN","http://arte.tv http://www.arte.tv https://arte.tv https://www.arte.tv","s:https|h:tv|h:arte| s:https|h:tv|h:arte|h:www| s:http|h:tv|h:arte| s:http|h:tv|h:arte|h:www|","https://arte.tv","https://arte.tv","true","FINISHED","FINISHED","172","88","259","1041","481","1689961658155","2023-07-21T17:47:38.155Z","1689963722069","2023-07-21T18:22:02.069Z","134447","1,938026198","85035","","","user via lru",""
"67","Footmercato.net","IN","http://footmercato.net http://www.footmercato.net https://footmercato.net https://www.footmercato.net","s:https|h:net|h:footmercato| s:https|h:net|h:footmercato|h:www| s:http|h:net|h:footmercato| s:http|h:net|h:footmercato|h:www|","https://footmercato.net","https://footmercato.net","true","FINISHED","FINISHED","50","254","300","2932","2434","1689961658332","2023-07-21T17:47:38.332Z","1689963720346","2023-07-21T18:22:00.346Z","191134","1,928774242","74577","","","user via lru",""
"68","Telerama.fr","IN","http://telerama.fr http://www.telerama.fr https://telerama.fr https://www.telerama.fr","s:https|h:fr|h:telerama| s:https|h:fr|h:telerama|h:www| s:http|h:fr|h:telerama| s:http|h:fr|h:telerama|h:www|","https://telerama.fr","https://telerama.fr","true","FINISHED","FINISHED","130","329","445","2574","2229","1689961658520","2023-07-21T17:47:38.520Z","1689963718879","2023-07-21T18:21:58.879Z","121786","1,835269625","80529","","","user via lru",""
"69","Pgibertie.com","IN","http://pgibertie.com http://www.pgibertie.com https://pgibertie.com https://www.pgibertie.com","s:https|h:com|h:pgibertie| s:https|h:com|h:pgibertie|h:www| s:http|h:com|h:pgibertie| s:http|h:com|h:pgibertie|h:www|","https://pgibertie.com","https://pgibertie.com","true","FINISHED","FINISHED","27","1680","1692","1641","1481","1689961658707","2023-07-21T17:47:38.707Z","1689963718556","2023-07-21T18:21:58.556Z","209839","1,767308163","59516","Comment MC: ok pour moi mais blog actu à vérifier","","user via lru",""
"70","Estrepublicain.fr","IN","http://estrepublicain.fr http://www.estrepublicain.fr https://estrepublicain.fr https://www.estrepublicain.fr","s:https|h:fr|h:estrepublicain| s:https|h:fr|h:estrepublicain|h:www| s:http|h:fr|h:estrepublicain| s:http|h:fr|h:estrepublicain|h:www|","https://estrepublicain.fr","https://estrepublicain.fr","true","FINISHED","FINISHED","123","374","477","8566","7950","1689961658979","2023-07-21T17:47:38.979Z","1689963718351","2023-07-21T18:21:58.351Z","166000","1,75818413","68077","","","user via lru",""
"71","Arretsurimages.net","IN","http://arretsurimages.net http://www.arretsurimages.net https://arretsurimages.net https://www.arretsurimages.net","s:https|h:net|h:arretsurimages| s:https|h:net|h:arretsurimages|h:www| s:http|h:net|h:arretsurimages| s:http|h:net|h:arretsurimages|h:www|","https://arretsurimages.net","https://arretsurimages.net https://www.arretsurimages.net/","true","FINISHED","FINISHED","75","0","75","294","2","1689961659156","2023-07-21T17:47:39.156Z","1693930481279","2023-09-05T16:14:41.279Z","121442","1,675268619","71658","uncrawlable","true","user via lru",""
"72","Actu17.fr","IN","http://actu17.fr http://www.actu17.fr https://actu17.fr https://www.actu17.fr","s:https|h:fr|h:actu17| s:https|h:fr|h:actu17|h:www| s:http|h:fr|h:actu17| s:http|h:fr|h:actu17|h:www|","https://actu17.fr","https://actu17.fr","true","FINISHED","FINISHED","81","128","196","391","225","1689961659342","2023-07-21T17:47:39.342Z","1689963718179","2023-07-21T18:21:58.179Z","168248","1,647088585","61357","","","user via lru",""
"73","Atlantico.fr","IN","http://atlantico.fr http://www.atlantico.fr https://atlantico.fr https://www.atlantico.fr","s:https|h:fr|h:atlantico| s:https|h:fr|h:atlantico|h:www| s:http|h:fr|h:atlantico| s:http|h:fr|h:atlantico|h:www|","https://atlantico.fr","https://atlantico.fr","true","FINISHED","FINISHED","90","504","584","2395","1916","1689961659550","2023-07-21T17:47:39.550Z","1689963718088","2023-07-21T18:21:58.088Z","119788","1,636797241","70415","","","user via lru",""
"74","Linsoumission.fr","IN","http://linsoumission.fr http://www.linsoumission.fr https://linsoumission.fr https://www.linsoumission.fr","s:https|h:fr|h:linsoumission| s:https|h:fr|h:linsoumission|h:www| s:http|h:fr|h:linsoumission| s:http|h:fr|h:linsoumission|h:www|","https://linsoumission.fr","https://linsoumission.fr","true","FINISHED","FINISHED","12","322","332","299","276","1689961659765","2023-07-21T17:47:39.765Z","1689963718016","2023-07-21T18:21:58.016Z","172921","1,562570881","56467","","","user via lru",""
"75","Streetpress.com","IN","http://streetpress.com http://www.streetpress.com https://streetpress.com https://www.streetpress.com","s:https|h:com|h:streetpress| s:https|h:com|h:streetpress|h:www| s:http|h:com|h:streetpress| s:http|h:com|h:streetpress|h:www|","https://streetpress.com","https://streetpress.com","true","FINISHED","FINISHED","66","282","345","483","292","1689961659974","2023-07-21T17:47:39.974Z","1689963717880","2023-07-21T18:21:57.880Z","97257","1,436404919","61765","","","user via lru",""
"76","Ripostelaique.com","IN","http://ripostelaique.com http://www.ripostelaique.com https://ripostelaique.com https://www.ripostelaique.com","s:https|h:com|h:ripostelaique| s:https|h:com|h:ripostelaique|h:www| s:http|h:com|h:ripostelaique| s:http|h:com|h:ripostelaique|h:www|","https://ripostelaique.com","https://ripostelaique.com","true","FINISHED","FINISHED","44","942","970","5125","4419","1689961660165","2023-07-21T17:47:40.165Z","1689963717820","2023-07-21T18:21:57.820Z","151238","1,426052786","52065","","","user via lru",""
"77","Numerama.com","IN","http://numerama.com http://www.numerama.com https://numerama.com https://www.numerama.com","s:https|h:com|h:numerama| s:https|h:com|h:numerama|h:www| s:http|h:com|h:numerama| s:http|h:com|h:numerama|h:www|","https://numerama.com","https://numerama.com","true","FINISHED","FINISHED","114","3332","3403","5326","4840","1689961660353","2023-07-21T17:47:40.353Z","1689963717759","2023-07-21T18:21:57.759Z","109237","1,42508793","59798","","","user via lru",""
"78","Anguillesousroche.com","IN","http://anguillesousroche.com http://www.anguillesousroche.com https://anguillesousroche.com https://www.anguillesousroche.com","s:https|h:com|h:anguillesousroche| s:https|h:com|h:anguillesousroche|h:www| s:http|h:com|h:anguillesousroche| s:http|h:com|h:anguillesousroche|h:www|","https://anguillesousroche.com","https://anguillesousroche.com","true","FINISHED","FINISHED","28","2343","2369","2622","2135","1689961660566","2023-07-21T17:47:40.566Z","1689963717680","2023-07-21T18:21:57.680Z","117597","1,395697971","56561","","","user via lru",""
"79","Policeetrealites.com","IN","http://policeetrealites.com http://www.policeetrealites.com https://policeetrealites.com https://www.policeetrealites.com","s:https|h:com|h:policeetrealites| s:https|h:com|h:policeetrealites|h:www| s:http|h:com|h:policeetrealites| s:http|h:com|h:policeetrealites|h:www|","https://policeetrealites.com","https://policeetrealites.com","true","FINISHED","FINISHED","8","232","239","637","626","1689961660839","2023-07-21T17:47:40.839Z","1689963717619","2023-07-21T18:21:57.619Z","174505","1,392260433","47200","","","user via lru",""
"80","Nicematin.com","IN","http://nicematin.com http://www.nicematin.com https://nicematin.com https://www.nicematin.com","s:https|h:com|h:nicematin| s:https|h:com|h:nicematin|h:www| s:http|h:com|h:nicematin| s:http|h:com|h:nicematin|h:www|","https://nicematin.com","https://nicematin.com","true","FINISHED","FINISHED","150","304","443","2949","2281","1689961661022","2023-07-21T17:47:41.022Z","1689963717547","2023-07-21T18:21:57.547Z","92010","1,37460122","59499","","","user via lru",""
"81","Causeur.fr","IN","http://causeur.fr http://www.causeur.fr https://causeur.fr https://www.causeur.fr","s:https|h:fr|h:causeur| s:https|h:fr|h:causeur|h:www| s:http|h:fr|h:causeur| s:http|h:fr|h:causeur|h:www|","https://causeur.fr","https://causeur.fr","true","FINISHED","FINISHED","57","199","251","1772","1431","1689961661225","2023-07-21T17:47:41.225Z","1689963717478","2023-07-21T18:21:57.478Z","114359","1,363547509","55260","","","user via lru",""
"82","Lamontagne.fr","IN","http://lamontagne.fr http://www.lamontagne.fr https://lamontagne.fr https://www.lamontagne.fr","s:https|h:fr|h:lamontagne| s:https|h:fr|h:lamontagne|h:www| s:http|h:fr|h:lamontagne| s:http|h:fr|h:lamontagne|h:www|","https://lamontagne.fr","https://lamontagne.fr","true","FINISHED","FINISHED","81","294","363","7362","5847","1689961661412","2023-07-21T17:47:41.412Z","1689963717417","2023-07-21T18:21:57.417Z","142718","1,334637035","48763","","","user via lru",""
"83","Alternatives-Economiques.fr","IN","http://altereco.media http://alternatives-economiques.fr http://www.alternatives-economiques.fr https://altereco.media https://alternatives-economiques.fr https://www.altereco.media https://www.alternatives-economiques.fr","s:https|h:fr|h:alternatives-economiques| s:https|h:fr|h:alternatives-economiques|h:www| s:https|h:media|h:altereco| s:https|h:media|h:altereco|h:www| s:http|h:fr|h:alternatives-economiques| s:http|h:fr|h:alternatives-economiques|h:www| s:http|h:media|h:altereco|","https://alternatives-economiques.fr","https://altereco.media https://altereco.media https://alternatives-economiques.fr","true","FINISHED","FINISHED","60","1733","1774","3715","3488","1689961661616","2023-07-21T17:47:41.616Z","1693238574275","2023-08-28T16:02:54.275Z","17260|92753","0,2303887261|1,295295364","56081|9478","","","user via lru","269: Altereco.media (IN)"
"84","K-Gen.fr","IN","http://k-gen.fr http://www.k-gen.fr https://k-gen.fr https://www.k-gen.fr","s:https|h:fr|h:k-gen| s:https|h:fr|h:k-gen|h:www| s:http|h:fr|h:k-gen| s:http|h:fr|h:k-gen|h:www|","https://k-gen.fr","https://k-gen.fr","true","FINISHED","FINISHED","0","139","139","739","739","1689961661825","2023-07-21T17:47:41.825Z","1689963717274","2023-07-21T18:21:57.274Z","123039","1,287183386","49223","Comment MC: actu fr de la Kpop","","user via lru",""
"85","Sciencesetavenir.fr","IN","http://sciencesetavenir.fr http://www.sciencesetavenir.fr https://sciencesetavenir.fr https://www.sciencesetavenir.fr","s:https|h:fr|h:sciencesetavenir| s:https|h:fr|h:sciencesetavenir|h:www| s:http|h:fr|h:sciencesetavenir| s:http|h:fr|h:sciencesetavenir|h:www|","https://sciencesetavenir.fr","https://sciencesetavenir.fr","true","FINISHED","FINISHED","115","2572","2672","6766","6272","1689961662027","2023-07-21T17:47:42.027Z","1689963717203","2023-07-21T18:21:57.203Z","114623","1,282982809","50598","","","user via lru",""
"86","Mediavenir.fr","IN","http://mediavenir.fr http://www.mediavenir.fr https://mediavenir.fr https://www.mediavenir.fr","s:https|h:fr|h:mediavenir| s:https|h:fr|h:mediavenir|h:www| s:http|h:fr|h:mediavenir| s:http|h:fr|h:mediavenir|h:www|","https://mediavenir.fr","https://mediavenir.fr","true","FINISHED","FINISHED","1","19","20","128","127","1689961662239","2023-07-21T17:47:42.239Z","1689963717102","2023-07-21T18:21:57.102Z","78685","1,270762828","62929","","","user via lru",""
"87","Epochtimes.fr","IN","http://epochtimes.fr http://www.epochtimes.fr https://epochtimes.fr https://www.epochtimes.fr","s:https|h:fr|h:epochtimes| s:https|h:fr|h:epochtimes|h:www| s:http|h:fr|h:epochtimes| s:http|h:fr|h:epochtimes|h:www|","https://epochtimes.fr","https://epochtimes.fr","true","FINISHED","FINISHED","39","910","948","1904","1441","1689961662475","2023-07-21T17:47:42.475Z","1689963717017","2023-07-21T18:21:57.017Z","93373","1,191383318","50309","","","user via lru",""
"88","30Millionsdamis.fr","IN","http://30millionsdamis.fr http://www.30millionsdamis.fr https://30millionsdamis.fr https://www.30millionsdamis.fr","s:https|h:fr|h:30millionsdamis| s:https|h:fr|h:30millionsdamis|h:www| s:http|h:fr|h:30millionsdamis| s:http|h:fr|h:30millionsdamis|h:www|","https://30millionsdamis.fr","https://30millionsdamis.fr","true","FINISHED","FINISHED","28","139","165","1051","1029","1689961662687","2023-07-21T17:47:42.687Z","1689963716966","2023-07-21T18:21:56.966Z","114960","1,179058059","44497","","","user via lru",""
