webentity_id,name,prefixes,home_page,start_pages,indegree,hyphe_creation_timestamp,hyphe_last_modification_timestamp,outreach,foundation_year,batch,edito,parody,origin,digital_native,mediacloud_ids,wheel_category,wheel_subcategory,has_paywall,inactive
17,BFMTV,http://bfmparis.com|http://bfmtv.com|http://bfmtv.fr|http://facebook.com/BFMHighTech|http://facebook.com/BFMParis|http://facebook.com/BFMTV|http://facebook.com/TechCoBFM|http://facebook.com/bfmpolitique|http://mobile.twitter.com/BFMTV_Inside|http://plus.google.com/+Bfmtv-actu|http://twitter.com/7BFM|http://twitter.com/BFMParis|http://twitter.com/BFMPolitique|http://twitter.com/BFMSportTV|http://twitter.com/BFMTV|http://twitter.com/BFMTV_Inside|http://twitter.com/BFMTV_People|http://twitter.com/BFM_HighTech|http://twitter.com/BFM_Tech|http://twitter.com/bfmtv|http://www.bfmparis.com|http://www.bfmtv.com|http://www.bfmtv.fr|http://www.facebook.com/BFMHighTech|http://www.facebook.com/BFMParis|http://www.facebook.com/BFMTV|http://www.facebook.com/TechCoBFM|http://www.facebook.com/bfmpolitique|http://www.mobile.twitter.com/BFMTV_Inside|http://www.plus.google.com/+Bfmtv-actu|http://www.twitter.com/7BFM|http://www.twitter.com/BFMParis|http://www.twitter.com/BFMPolitique|http://www.twitter.com/BFMSportTV|http://www.twitter.com/BFMTV|http://www.twitter.com/BFMTV_Inside|http://www.twitter.com/BFMTV_People|http://www.twitter.com/BFM_HighTech|http://www.twitter.com/BFM_Tech|http://www.twitter.com/bfmtv|https://bfmparis.com|https://bfmtv.com|https://bfmtv.fr|https://facebook.com/BFMHighTech|https://facebook.com/BFMParis|https://facebook.com/BFMTV|https://facebook.com/TechCoBFM|https://facebook.com/bfmpolitique|https://mobile.twitter.com/BFMTV_Inside|https://plus.google.com/+Bfmtv-actu|https://twitter.com/7BFM|https://twitter.com/BFMParis|https://twitter.com/BFMPolitique|https://twitter.com/BFMSportTV|https://twitter.com/BFMTV|https://twitter.com/BFMTV_Inside|https://twitter.com/BFMTV_People|https://twitter.com/BFM_HighTech|https://twitter.com/BFM_Tech|https://twitter.com/bfmtv|https://www.bfmtv.com|https://www.bfmtv.fr|https://www.facebook.com/BFMHighTech|https://www.facebook.com/BFMParis|https://www.facebook.com/BFMTV|https://www.facebook.com/TechCoBFM|https://www.facebook.com/bfmpolitique|https://www.mobile.twitter.com/BFMTV_Inside|https://www.plus.google.com/+Bfmtv-actu|https://www.twitter.com/7BFM|https://www.twitter.com/BFMParis|https://www.twitter.com/BFMPolitique|https://www.twitter.com/BFMSportTV|https://www.twitter.com/BFMTV|https://www.twitter.com/BFMTV_Inside|https://www.twitter.com/BFMTV_People|https://www.twitter.com/BFM_HighTech|https://www.twitter.com/BFM_Tech|https://www.twitter.com/bfmtv,https://www.bfmtv.com/,http://bfmparis.com|http://bfmtv.com|http://bfmtv.fr|http://facebook.com/BFMHighTech|http://facebook.com/BFMParis|http://facebook.com/BFMTV|http://facebook.com/TechCoBFM|http://facebook.com/bfmpolitique|http://mobile.twitter.com/BFMTV_Inside|http://plus.google.com/+Bfmtv-actu|http://twitter.com/7BFM|http://twitter.com/BFMParis|http://twitter.com/BFMPolitique|http://twitter.com/BFMSportTV|http://twitter.com/BFMTV|http://twitter.com/BFMTV_Inside|http://twitter.com/BFMTV_People|http://twitter.com/BFM_HighTech|http://twitter.com/BFM_Tech|http://twitter.com/bfmtv|http://www.bfmparis.com|http://www.bfmtv.com|http://www.bfmtv.fr|http://www.facebook.com/BFMHighTech|http://www.facebook.com/BFMParis|http://www.facebook.com/BFMTV|http://www.facebook.com/TechCoBFM|http://www.facebook.com/bfmpolitique|http://www.mobile.twitter.com/BFMTV_Inside|http://www.plus.google.com/+Bfmtv-actu|http://www.twitter.com/7BFM|http://www.twitter.com/BFMParis|http://www.twitter.com/BFMPolitique|http://www.twitter.com/BFMSportTV|http://www.twitter.com/BFMTV|http://www.twitter.com/BFMTV_Inside|http://www.twitter.com/BFMTV_People|http://www.twitter.com/BFM_HighTech|http://www.twitter.com/BFM_Tech|http://www.twitter.com/bfmtv|https://bfmparis.com|https://bfmtv.com|https://bfmtv.fr|https://facebook.com/BFMHighTech|https://facebook.com/BFMParis|https://facebook.com/BFMTV|https://facebook.com/TechCoBFM|https://facebook.com/bfmpolitique|https://mobile.twitter.com/BFMTV_Inside|https://plus.google.com/+Bfmtv-actu|https://twitter.com/7BFM|https://twitter.com/BFMParis|https://twitter.com/BFMPolitique|https://twitter.com/BFMSportTV|https://twitter.com/BFMTV|https://twitter.com/BFMTV_Inside|https://twitter.com/BFMTV_People|https://twitter.com/BFM_HighTech|https://twitter.com/BFM_Tech|https://twitter.com/bfmtv|https://www.bfmtv.com|https://www.bfmtv.fr|https://www.facebook.com/BFMHighTech|https://www.facebook.com/BFMParis|https://www.facebook.com/BFMTV|https://www.facebook.com/TechCoBFM|https://www.facebook.com/bfmpolitique|https://www.mobile.twitter.com/BFMTV_Inside|https://www.plus.google.com/+Bfmtv-actu|https://www.twitter.com/7BFM|https://www.twitter.com/BFMParis|https://www.twitter.com/BFMPolitique|https://www.twitter.com/BFMSportTV|https://www.twitter.com/BFMTV|https://www.twitter.com/BFMTV_Inside|https://www.twitter.com/BFMTV_People|https://www.twitter.com/BFM_HighTech|https://www.twitter.com/BFM_Tech|https://www.twitter.com/bfmtv,289,1560347027362,1560353713075,nationale,2005,1,media,false,france,false,72865,Mainstream Media,Hyper-centre,false,
18,Biba Magazine,http://bibamag.fr|http://bibamagazine.fr|http://facebook.com/bibamagazine|http://fr.pinterest.com/bibamagazine|http://twitter.com/bibamagazine|http://www.bibamagazine.fr|http://www.facebook.com/bibamagazine|http://www.fr.pinterest.com/bibamagazine|http://www.twitter.com/bibamagazine|https://bibamag.fr|https://bibamagazine.fr|https://facebook.com/bibamagazine|https://fr.pinterest.com/bibamagazine|https://twitter.com/bibamagazine|https://www.bibamag.fr|https://www.bibamagazine.fr|https://www.facebook.com/bibamagazine|https://www.fr.pinterest.com/bibamagazine|https://www.twitter.com/bibamagazine,https://www.bibamagazine.fr,http://bibamag.fr|http://bibamagazine.fr|http://facebook.com/bibamagazine|http://fr.pinterest.com/bibamagazine|http://twitter.com/bibamagazine|http://www.bibamagazine.fr|http://www.facebook.com/bibamagazine|http://www.fr.pinterest.com/bibamagazine|http://www.twitter.com/bibamagazine|https://bibamag.fr|https://bibamagazine.fr|https://facebook.com/bibamagazine|https://fr.pinterest.com/bibamagazine|https://twitter.com/bibamagazine|https://www.bibamag.fr|https://www.bibamagazine.fr|https://www.facebook.com/bibamagazine|https://www.fr.pinterest.com/bibamagazine|https://www.twitter.com/bibamagazine,9,1560347027887,1560353718972,nationale,1980,1,media,false,france,false,724870,Periphery,Leisure and Health,false,
19,Le Bien Public,http://bienpublic.com|http://facebook.com/BienPublic21|http://facebook.com/BienPublicLaPlaineLaSaone|http://facebook.com/BienPublicTilleVingeanne|http://facebook.com/LaBoutiqueLeBienPublic|http://facebook.com/LeBienPublicBeaune|http://facebook.com/LeBienPublicDijon|http://facebook.com/LeBienPublicHCO|http://facebook.com/LeBienPublicSport|http://twitter.com/BienPublicSport|http://twitter.com/Lebienpublic|http://www.bienpublic.com|http://www.facebook.com/BienPublic21|http://www.facebook.com/BienPublicLaPlaineLaSaone|http://www.facebook.com/BienPublicTilleVingeanne|http://www.facebook.com/LaBoutiqueLeBienPublic|http://www.facebook.com/LeBienPublicBeaune|http://www.facebook.com/LeBienPublicDijon|http://www.facebook.com/LeBienPublicHCO|http://www.facebook.com/LeBienPublicSport|http://www.twitter.com/BienPublicSport|http://www.twitter.com/Lebienpublic|https://bienpublic.com|https://facebook.com/BienPublic21|https://facebook.com/BienPublicLaPlaineLaSaone|https://facebook.com/BienPublicTilleVingeanne|https://facebook.com/LaBoutiqueLeBienPublic|https://facebook.com/LeBienPublicBeaune|https://facebook.com/LeBienPublicDijon|https://facebook.com/LeBienPublicHCO|https://facebook.com/LeBienPublicSport|https://twitter.com/BienPublicSport|https://twitter.com/Lebienpublic|https://www.bienpublic.com|https://www.facebook.com/BienPublic21|https://www.facebook.com/BienPublicLaPlaineLaSaone|https://www.facebook.com/BienPublicTilleVingeanne|https://www.facebook.com/LaBoutiqueLeBienPublic|https://www.facebook.com/LeBienPublicBeaune|https://www.facebook.com/LeBienPublicDijon|https://www.facebook.com/LeBienPublicHCO|https://www.facebook.com/LeBienPublicSport|https://www.twitter.com/BienPublicSport|https://www.twitter.com/Lebienpublic,http://www.bienpublic.com,http://bienpublic.com|http://facebook.com/BienPublic21|http://facebook.com/BienPublicLaPlaineLaSaone|http://facebook.com/BienPublicTilleVingeanne|http://facebook.com/LaBoutiqueLeBienPublic|http://facebook.com/LeBienPublicBeaune|http://facebook.com/LeBienPublicDijon|http://facebook.com/LeBienPublicHCO|http://facebook.com/LeBienPublicSport|http://twitter.com/BienPublicSport|http://twitter.com/Lebienpublic|http://www.bienpublic.com|http://www.facebook.com/BienPublic21|http://www.facebook.com/BienPublicLaPlaineLaSaone|http://www.facebook.com/BienPublicTilleVingeanne|http://www.facebook.com/LaBoutiqueLeBienPublic|http://www.facebook.com/LeBienPublicBeaune|http://www.facebook.com/LeBienPublicDijon|http://www.facebook.com/LeBienPublicHCO|http://www.facebook.com/LeBienPublicSport|http://www.twitter.com/BienPublicSport|http://www.twitter.com/Lebienpublic|https://bienpublic.com|https://facebook.com/BienPublic21|https://facebook.com/BienPublicLaPlaineLaSaone|https://facebook.com/BienPublicTilleVingeanne|https://facebook.com/LaBoutiqueLeBienPublic|https://facebook.com/LeBienPublicBeaune|https://facebook.com/LeBienPublicDijon|https://facebook.com/LeBienPublicHCO|https://facebook.com/LeBienPublicSport|https://twitter.com/BienPublicSport|https://twitter.com/Lebienpublic|https://www.bienpublic.com|https://www.facebook.com/BienPublic21|https://www.facebook.com/BienPublicLaPlaineLaSaone|https://www.facebook.com/BienPublicTilleVingeanne|https://www.facebook.com/LaBoutiqueLeBienPublic|https://www.facebook.com/LeBienPublicBeaune|https://www.facebook.com/LeBienPublicDijon|https://www.facebook.com/LeBienPublicHCO|https://www.facebook.com/LeBienPublicSport|https://www.twitter.com/BienPublicSport|https://www.twitter.com/Lebienpublic,59,1560347028353,1560353719046,régionale,1996,1,media,false,france,false,41737,Periphery,Hyper-local (East),true,
20,Boris Le Lay,http://borislelay.com|http://facebook.com/Boris-Le-Lay-403505586497759|http://twitter.com/boris_lay|http://www.borislelay.com|http://www.facebook.com/Boris-Le-Lay-403505586497759|http://www.twitter.com/boris_lay|https://borislelay.com|https://facebook.com/Boris-Le-Lay-403505586497759|https://twitter.com/boris_lay|https://www.borislelay.com|https://www.facebook.com/Boris-Le-Lay-403505586497759|https://www.twitter.com/boris_lay,https://borislelay.com,http://borislelay.com|http://facebook.com/Boris-Le-Lay-403505586497759|http://twitter.com/boris_lay|http://www.borislelay.com|http://www.facebook.com/Boris-Le-Lay-403505586497759|http://www.twitter.com/boris_lay|https://borislelay.com|https://facebook.com/Boris-Le-Lay-403505586497759|https://twitter.com/boris_lay|https://www.borislelay.com|https://www.facebook.com/Boris-Le-Lay-403505586497759|https://www.twitter.com/boris_lay,11,1560347028817,1560353719170,nationale,2016,1,individu,false,france,true,304868,Opinion Journalism,Right Wing,,true
21,Bondyblog.fr,http://bondyblog.fr|http://facebook.com/bondyblog.fr|http://twitter.com/LeBondyBlog|http://www.bondyblog.fr|http://www.facebook.com/bondyblog.fr|http://www.twitter.com/LeBondyBlog|https://bondyblog.fr|https://facebook.com/bondyblog.fr|https://twitter.com/LeBondyBlog|https://www.bondyblog.fr|https://www.facebook.com/bondyblog.fr|https://www.twitter.com/LeBondyBlog,https://www.bondyblog.fr,http://bondyblog.fr|http://facebook.com/bondyblog.fr|http://twitter.com/LeBondyBlog|http://www.bondyblog.fr|http://www.facebook.com/bondyblog.fr|http://www.twitter.com/LeBondyBlog|https://bondyblog.fr|https://facebook.com/bondyblog.fr|https://twitter.com/LeBondyBlog|https://www.bondyblog.fr|https://www.facebook.com/bondyblog.fr|https://www.twitter.com/LeBondyBlog,33,1560347029340,1560353719823,nationale,2005,1,media,false,france,true,541986,Opinion Journalism,Left Wing,false,
23,Breizh-Info.com,http://breizh-info.com|http://facebook.com/breizhinformation|http://twitter.com/Breizh_Info|http://www.breizh-info.com|http://www.facebook.com/breizhinformation|http://www.twitter.com/Breizh_Info|https://breizh-info.com|https://facebook.com/breizhinformation|https://twitter.com/Breizh_Info|https://www.breizh-info.com|https://www.facebook.com/breizhinformation|https://www.twitter.com/Breizh_Info,https://www.breizh-info.com,http://breizh-info.com|http://facebook.com/breizhinformation|http://twitter.com/Breizh_Info|http://www.breizh-info.com|http://www.facebook.com/breizhinformation|http://www.twitter.com/Breizh_Info|https://breizh-info.com|https://facebook.com/breizhinformation|https://twitter.com/Breizh_Info|https://www.breizh-info.com|https://www.facebook.com/breizhinformation|https://www.twitter.com/Breizh_Info,57,1560347030216,1560353720017,nationale,2013,1,media,false,france,true,308588,Counter-Informational Space,Identitarian,false,
24,Brujitafr,http://brujitafr.fr|http://brujitafr.over-blog.com|http://facebook.com/pg/Brujitafr|http://twitter.com/Brujitafr|http://www.brujitafr.fr|http://www.brujitafr.over-blog.com|http://www.facebook.com/pg/Brujitafr|http://www.twitter.com/Brujitafr|https://brujitafr.fr|https://brujitafr.over-blog.com|https://facebook.com/pg/Brujitafr|https://twitter.com/Brujitafr|https://www.brujitafr.fr|https://www.brujitafr.over-blog.com|https://www.facebook.com/pg/Brujitafr|https://www.twitter.com/Brujitafr,http://www.brujitafr.fr,http://brujitafr.fr|http://brujitafr.over-blog.com|http://facebook.com/pg/Brujitafr|http://twitter.com/Brujitafr|http://www.brujitafr.fr|http://www.brujitafr.over-blog.com|http://www.facebook.com/pg/Brujitafr|http://www.twitter.com/Brujitafr|https://brujitafr.fr|https://brujitafr.over-blog.com|https://facebook.com/pg/Brujitafr|https://twitter.com/Brujitafr|https://www.brujitafr.fr|https://www.brujitafr.over-blog.com|https://www.facebook.com/pg/Brujitafr|https://www.twitter.com/Brujitafr,22,1560347030740,1560353720202,nationale,2005,1,media,false,france,true,559341,Counter-Informational Space,Revolutionary Right,false,
25,Businessinsider.fr,http://businessinsider.com|http://businessinsider.fr|http://facebook.com/BusinessInsiderFrance|http://twitter.com/businessinsider|http://www.businessinsider.com|http://www.businessinsider.fr|http://www.facebook.com/BusinessInsiderFrance|http://www.twitter.com/businessinsider|https://businessinsider.com|https://businessinsider.fr|https://facebook.com/BusinessInsiderFrance|https://twitter.com/businessinsider|https://www.businessinsider.com|https://www.businessinsider.fr|https://www.facebook.com/BusinessInsiderFrance|https://www.twitter.com/businessinsider,http://www.businessinsider.fr,http://businessinsider.com|http://businessinsider.fr|http://facebook.com/BusinessInsiderFrance|http://twitter.com/businessinsider|http://www.businessinsider.com|http://www.businessinsider.fr|http://www.facebook.com/BusinessInsiderFrance|http://www.twitter.com/businessinsider|https://businessinsider.com|https://businessinsider.fr|https://facebook.com/BusinessInsiderFrance|https://twitter.com/businessinsider|https://www.businessinsider.com|https://www.businessinsider.fr|https://www.facebook.com/BusinessInsiderFrance|https://www.twitter.com/businessinsider,124,1560347031210,1560353720409,internationale,2007,1,media,false,usa,true,375621,Periphery,IT & Consumer,false,
26,Businessbourse.com,http://businessbourse.com|http://facebook.com/BusinessBourse-BB-348812011910|http://twitter.com/BusinessBourse|http://www.businessbourse.com|http://www.facebook.com/BusinessBourse-BB-348812011910|http://www.twitter.com/BusinessBourse|https://businessbourse.com|https://facebook.com/BusinessBourse-BB-348812011910|https://twitter.com/BusinessBourse|https://www.businessbourse.com|https://www.facebook.com/BusinessBourse-BB-348812011910|https://www.twitter.com/BusinessBourse,https://www.businessbourse.com/,http://businessbourse.com|http://facebook.com/BusinessBourse-BB-348812011910|http://twitter.com/BusinessBourse|http://www.businessbourse.com|http://www.facebook.com/BusinessBourse-BB-348812011910|http://www.twitter.com/BusinessBourse|https://businessbourse.com|https://facebook.com/BusinessBourse-BB-348812011910|https://twitter.com/BusinessBourse|https://www.businessbourse.com|https://www.facebook.com/BusinessBourse-BB-348812011910|https://www.twitter.com/BusinessBourse,36,1560347031679,1560353720653,nationale,1987,1,media,false,france,false,344410,Counter-Informational Space,Revolutionary Right,false,
27,Bvoltaire.fr,http://bvoltaire.fr|http://facebook.com/bvoltaire.fr|http://twitter.com/BVoltaire|http://twitter.com/bvoltaire|http://www.bvoltaire.fr|http://www.facebook.com/bvoltaire.fr|http://www.twitter.com/BVoltaire|http://www.twitter.com/bvoltaire|https://bvoltaire.fr|https://facebook.com/bvoltaire.fr|https://twitter.com/BVoltaire|https://twitter.com/bvoltaire|https://www.bvoltaire.fr|https://www.facebook.com/bvoltaire.fr|https://www.twitter.com/BVoltaire|https://www.twitter.com/bvoltaire,https://www.bvoltaire.fr/,http://bvoltaire.fr|http://facebook.com/bvoltaire.fr|http://twitter.com/BVoltaire|http://twitter.com/bvoltaire|http://www.bvoltaire.fr|http://www.facebook.com/bvoltaire.fr|http://www.twitter.com/BVoltaire|http://www.twitter.com/bvoltaire|https://bvoltaire.fr|https://facebook.com/bvoltaire.fr|https://twitter.com/BVoltaire|https://twitter.com/bvoltaire|https://www.bvoltaire.fr|https://www.facebook.com/bvoltaire.fr|https://www.twitter.com/BVoltaire|https://www.twitter.com/bvoltaire,78,1560347032197,1560353720899,nationale,2012,1,media,false,france,true,258318,Counter-Informational Space,Identitarian,false,
28,CNews,http://cnews.fr|http://cnewsmatin.fr|http://cnewsmatinprovence.com|http://directmatin.fr|http://facebook.com/CNEWSofficiel|http://facebook.com/cnewsmatinleclub|http://facebook.com/itele|http://itele.fr|http://twitter.com/CNEWS|http://twitter.com/CNEWSLesOFF|http://twitter.com/CNEWSMatin|http://twitter.com/CNEWS_Sport|http://twitter.com/Iteledirect|http://twitter.com/cnews|http://twitter.com/itele|http://twitter.com/itelefoot|http://www.cnews.fr|http://www.cnewsmatin.fr|http://www.directmatin.fr|http://www.facebook.com/CNEWSofficiel|http://www.facebook.com/cnewsmatinleclub|http://www.facebook.com/itele|http://www.twitter.com/CNEWS|http://www.twitter.com/CNEWSLesOFF|http://www.twitter.com/CNEWSMatin|http://www.twitter.com/CNEWS_Sport|http://www.twitter.com/Iteledirect|http://www.twitter.com/cnews|http://www.twitter.com/itele|http://www.twitter.com/itelefoot|https://cnews.fr|https://cnewsmatin.fr|https://cnewsmatinprovence.com|https://directmatin.fr|https://facebook.com/CNEWSofficiel|https://facebook.com/cnewsmatinleclub|https://facebook.com/itele|https://itele.fr|https://twitter.com/CNEWS|https://twitter.com/CNEWSLesOFF|https://twitter.com/CNEWSMatin|https://twitter.com/CNEWS_Sport|https://twitter.com/Iteledirect|https://twitter.com/cnews|https://twitter.com/itele|https://twitter.com/itelefoot|https://www.cnews.fr|https://www.cnewsmatin.fr|https://www.cnewsmatinprovence.com|https://www.facebook.com/CNEWSofficiel|https://www.facebook.com/cnewsmatinleclub|https://www.facebook.com/itele|https://www.twitter.com/CNEWS|https://www.twitter.com/CNEWSLesOFF|https://www.twitter.com/CNEWSMatin|https://www.twitter.com/CNEWS_Sport|https://www.twitter.com/Iteledirect|https://www.twitter.com/cnews|https://www.twitter.com/itele|https://www.twitter.com/itelefoot,https://www.cnews.fr/,http://cnews.fr|http://cnewsmatin.fr|http://cnewsmatinprovence.com|http://directmatin.fr|http://facebook.com/CNEWSofficiel|http://facebook.com/cnewsmatinleclub|http://facebook.com/itele|http://itele.fr|http://twitter.com/CNEWS|http://twitter.com/CNEWSLesOFF|http://twitter.com/CNEWSMatin|http://twitter.com/CNEWS_Sport|http://twitter.com/Iteledirect|http://twitter.com/cnews|http://twitter.com/itele|http://twitter.com/itelefoot|http://www.cnews.fr|http://www.cnewsmatin.fr|http://www.directmatin.fr|http://www.facebook.com/CNEWSofficiel|http://www.facebook.com/cnewsmatinleclub|http://www.facebook.com/itele|http://www.twitter.com/CNEWS|http://www.twitter.com/CNEWSLesOFF|http://www.twitter.com/CNEWSMatin|http://www.twitter.com/CNEWS_Sport|http://www.twitter.com/Iteledirect|http://www.twitter.com/cnews|http://www.twitter.com/itele|http://www.twitter.com/itelefoot|https://cnews.fr|https://cnewsmatin.fr|https://cnewsmatinprovence.com|https://directmatin.fr|https://facebook.com/CNEWSofficiel|https://facebook.com/cnewsmatinleclub|https://facebook.com/itele|https://itele.fr|https://twitter.com/CNEWS|https://twitter.com/CNEWSLesOFF|https://twitter.com/CNEWSMatin|https://twitter.com/CNEWS_Sport|https://twitter.com/Iteledirect|https://twitter.com/cnews|https://twitter.com/itele|https://twitter.com/itelefoot|https://www.cnews.fr|https://www.cnewsmatin.fr|https://www.cnewsmatinprovence.com|https://www.facebook.com/CNEWSofficiel|https://www.facebook.com/cnewsmatinleclub|https://www.facebook.com/itele|https://www.twitter.com/CNEWS|https://www.twitter.com/CNEWSLesOFF|https://www.twitter.com/CNEWSMatin|https://www.twitter.com/CNEWS_Sport|https://www.twitter.com/Iteledirect|https://www.twitter.com/cnews|https://www.twitter.com/itele|https://www.twitter.com/itelefoot,163,1560347032648,1560353721363,nationale,1999,1,media,false,france,false,375860|367378,Periphery,PQR & Mag,false,
29,Canard PC,http://canardpc.com|http://facebook.com/CanardPCmagazine|http://twitter.com/canardpcredac|http://www.canardpc.com|http://www.facebook.com/CanardPCmagazine|http://www.twitter.com/canardpcredac|https://canardpc.com|https://facebook.com/CanardPCmagazine|https://twitter.com/canardpcredac|https://www.canardpc.com|https://www.facebook.com/CanardPCmagazine|https://www.twitter.com/canardpcredac,https://www.canardpc.com,http://canardpc.com|http://facebook.com/CanardPCmagazine|http://twitter.com/canardpcredac|http://www.canardpc.com|http://www.facebook.com/CanardPCmagazine|http://www.twitter.com/canardpcredac|https://canardpc.com|https://facebook.com/CanardPCmagazine|https://twitter.com/canardpcredac|https://www.canardpc.com|https://www.facebook.com/CanardPCmagazine|https://www.twitter.com/canardpcredac,13,1560347033187,1560353721959,nationale,2003,1,media,false,france,false,177330,Periphery,IT & Consumer,true,
30,Capital,http://capital.fr|http://fr-fr.facebook.com/Capital.fr|http://linkedin.com/company/capital-fr|http://twitter.com/MagazineCapital|http://www.capital.fr|http://www.fr-fr.facebook.com/Capital.fr|http://www.linkedin.com/company/capital-fr|http://www.twitter.com/MagazineCapital|https://capital.fr|https://fr-fr.facebook.com/Capital.fr|https://linkedin.com/company/capital-fr|https://twitter.com/MagazineCapital|https://www.capital.fr|https://www.fr-fr.facebook.com/Capital.fr|https://www.linkedin.com/company/capital-fr|https://www.twitter.com/MagazineCapital,http://www.capital.fr/,http://capital.fr|http://fr-fr.facebook.com/Capital.fr|http://linkedin.com/company/capital-fr|http://twitter.com/MagazineCapital|http://www.capital.fr|http://www.fr-fr.facebook.com/Capital.fr|http://www.linkedin.com/company/capital-fr|http://www.twitter.com/MagazineCapital|https://capital.fr|https://fr-fr.facebook.com/Capital.fr|https://linkedin.com/company/capital-fr|https://twitter.com/MagazineCapital|https://www.capital.fr|https://www.fr-fr.facebook.com/Capital.fr|https://www.linkedin.com/company/capital-fr|https://www.twitter.com/MagazineCapital,151,1560347033643,1560353722023,nationale,1991,1,media,false,france,false,39604,Mainstream Media,Centre,,
31,Causeur.fr,http://causeur.fr|http://facebook.com/causeur|http://fr-fr.facebook.com/causeur|http://twitter.com/Causeur|http://twitter.com/causeur|http://www.causeur.fr|http://www.facebook.com/causeur|http://www.fr-fr.facebook.com/causeur|http://www.twitter.com/Causeur|http://www.twitter.com/causeur|https://causeur.fr|https://facebook.com/causeur|https://fr-fr.facebook.com/causeur|https://twitter.com/Causeur|https://twitter.com/causeur|https://www.causeur.fr|https://www.facebook.com/causeur|https://www.fr-fr.facebook.com/causeur|https://www.twitter.com/Causeur|https://www.twitter.com/causeur,https://www.causeur.fr/,http://causeur.fr|http://facebook.com/causeur|http://fr-fr.facebook.com/causeur|http://twitter.com/Causeur|http://twitter.com/causeur|http://www.causeur.fr|http://www.facebook.com/causeur|http://www.fr-fr.facebook.com/causeur|http://www.twitter.com/Causeur|http://www.twitter.com/causeur|https://causeur.fr|https://facebook.com/causeur|https://fr-fr.facebook.com/causeur|https://twitter.com/Causeur|https://twitter.com/causeur|https://www.causeur.fr|https://www.facebook.com/causeur|https://www.fr-fr.facebook.com/causeur|https://www.twitter.com/Causeur|https://www.twitter.com/causeur,73,1560347034155,1560353722071,nationale,2007,1,media,false,france,false,123115,Opinion Journalism,Right Wing,true,
32,Cercle des volontaires,http://cercledesvolontaires.files.wordpress.com|http://cercledesvolontaires.fr|http://cercledesvolontaires.wordpress.com|http://facebook.com/Cercle-des-Volontaires-302002546528363|http://twitter.com/Le_CDV|http://www.cercledesvolontaires.files.wordpress.com|http://www.cercledesvolontaires.fr|http://www.cercledesvolontaires.wordpress.com|http://www.facebook.com/Cercle-des-Volontaires-302002546528363|http://www.twitter.com/Le_CDV|https://cercledesvolontaires.files.wordpress.com|https://cercledesvolontaires.fr|https://cercledesvolontaires.wordpress.com|https://facebook.com/Cercle-des-Volontaires-302002546528363|https://twitter.com/Le_CDV|https://www.cercledesvolontaires.files.wordpress.com|https://www.cercledesvolontaires.fr|https://www.cercledesvolontaires.wordpress.com|https://www.facebook.com/Cercle-des-Volontaires-302002546528363|https://www.twitter.com/Le_CDV,http://www.cercledesvolontaires.fr,http://cercledesvolontaires.files.wordpress.com|http://cercledesvolontaires.fr|http://cercledesvolontaires.wordpress.com|http://facebook.com/Cercle-des-Volontaires-302002546528363|http://twitter.com/Le_CDV|http://www.cercledesvolontaires.files.wordpress.com|http://www.cercledesvolontaires.fr|http://www.cercledesvolontaires.wordpress.com|http://www.facebook.com/Cercle-des-Volontaires-302002546528363|http://www.twitter.com/Le_CDV|https://cercledesvolontaires.files.wordpress.com|https://cercledesvolontaires.fr|https://cercledesvolontaires.wordpress.com|https://facebook.com/Cercle-des-Volontaires-302002546528363|https://twitter.com/Le_CDV|https://www.cercledesvolontaires.files.wordpress.com|https://www.cercledesvolontaires.fr|https://www.cercledesvolontaires.wordpress.com|https://www.facebook.com/Cercle-des-Volontaires-302002546528363|https://www.twitter.com/Le_CDV,28,1560347034648,1560353722163,nationale,2013,1,media,false,france,true,119836,Counter-Informational Space,Alternative Health,,
33,Challenges,http://challenges.fr|http://facebook.com/challenges|http://twitter.com/Challenges|http://www.challenges.fr|http://www.facebook.com/challenges|http://www.twitter.com/Challenges|https://challenges.fr|https://facebook.com/challenges|https://twitter.com/Challenges|https://www.challenges.fr|https://www.facebook.com/challenges|https://www.twitter.com/Challenges,https://www.challenges.fr/,http://challenges.fr|http://facebook.com/challenges|http://twitter.com/Challenges|http://www.challenges.fr|http://www.facebook.com/challenges|http://www.twitter.com/Challenges|https://challenges.fr|https://facebook.com/challenges|https://twitter.com/Challenges|https://www.challenges.fr|https://www.facebook.com/challenges|https://www.twitter.com/Challenges,163,1560347035169,1560353722598,nationale,1982,1,media,false,france,false,53066,Mainstream Media,Centre,true,
